;;;;;;
;;;;;;
;;;;;;
;;;TABLA DE CLASES Y CATEGORÍAS DE JAPÓN ;;;
;;;;;;
;;;;Clase;Descripción;CatG
;;;;;;
;;;SERIE;Clase art;Descripcion extra;CATG
;;;FGA;58;FILTRO INDUSTRIAL;192
;;;FGB;58;FILTRO INDUSTRIAL;192
;;;FGC;58;FILTRO INDUSTRIAL;192
;;;FGD;58;FILTRO INDUSTRIAL;192
;;;FGE;58;FILTRO INDUSTRIAL;192
;;;FGF;58;FILTRO INDUSTRIAL;192
;;;FGG;58;FILTRO INDUSTRIAL;192
;;;FGH;58;FILTRO INDUSTRIAL;192
;;;FGWS;58;FILTRO INDUSTRIAL;192
;;;ADP;58;FILTRO INDUSTRIAL;192
;;;FHW;58;FILTRO INDUSTRIAL;192
;;;FN;58;FILTRO INDUSTRIAL;192
;;;FQ;58;FILTRO INDUSTRIAL;192
;;;FZ;58;FILTRO INDUSTRIAL;192
;;;BC;57;ELEMENTO FILTRANTE;191
;;;SUS;57;ELEMENTO FILTRANTE;191
;;;SP;57;ELEMENTO FILTRANTE;191
;;;7B;57;ELEMENTO FILTRANTE;191
;;;12B;57;ELEMENTO FILTRANTE;191
;;;EC;57;ELEMENTO FILTRANTE;191
;;;ED;57;ELEMENTO FILTRANTE;191
;;;EH;57;ELEMENTO FILTRANTE;191
;;;EJ;57;ELEMENTO FILTRANTE;191
;;;EL;57;ELEMENTO FILTRANTE;191
;;;EM;57;ELEMENTO FILTRANTE;191
;;;EN;57;ELEMENTO FILTRANTE;191
;;;EP;57;ELEMENTO FILTRANTE;191
;;;EHK;57;ELEMENTO FILTRANTE;191
;;;EHM;57;ELEMENTO FILTRANTE;191
;;;EHR;57;ELEMENTO FILTRANTE;191
;;;EBKX;57;ELEMENTO FILTRANTE;191
;;;ELXN;57;ELEMENTO FILTRANTE;191
;;;ESK;57;SILENCIADOR;191
;;;ESKA;57;SILENCIADOR;191
;;;ESKB;57;SILENCIADOR;191
;;;ESKD;57;SILENCIADOR;191
;;;ESKE;57;SILENCIADOR;191
;;;ESKG;57;SILENCIADOR;191
;;;FH;56;FILTRO HIDRAULICO;182
;;;FHB;56;FILTRO HIDRAULICO;182
;;;FHG;56;FILTRO HIDRAULICO;182
;;;FHI;56;FILTRO HIDRAULICO;182
;;;FHM;56;FILTRO HIDRAULICO;182
;;;FHZ;56;FILTRO HIDRAULICO;182
;;;HEP;56;FILTRO HIDRAULICO;182
;;;HOW;56;ENFRIADOR DE ACEITE;182
;;;HOWF;56;ENFRIADOR DE ACEITE;182
;;;CHA;55;CILINDRO HIDRAULICO;181
;;;CH2E;55;CILINDRO HIDRAULICO;181
;;;CH2F;55;CILINDRO HIDRAULICO;181
;;;CH2G;55;CILINDRO HIDRAULICO;181
;;;CH2H;55;CILINDRO HIDRAULICO;181
;;;CHK;55;CILINDRO HIDRAULICO;181
;;;CHM;55;CILINDRO HIDRAULICO;181
;;;CHQ;55;CILINDRO HIDRAULICO;181
;;;CHQH;55;CILINDRO HIDRAULICO;181
;;;HCO1;55;CILINDRO HIDRAULICO;181
;;;HCO2;55;CILINDRO HIDRAULICO;181
;;;HCO3;55;CILINDRO HIDRAULICO;181
;;;HAA;54;POST ENFRIADOR;174
;;;HAW;54;POST ENFRIADOR;174
;;;HEA;53;THERMO CHILLER ;173
;;;HEC;53;THERMO CHILLER ;173
;;;HED;53;THERMO CHILLER ;173
;;;HRS;53;THERMO CHILLER ;173
;;;HRZ;53;THERMO CHILLER ;173
;;;HRG;52;THERMO CHILLER ;172
;;;HRD;52;THERMO CHILLER ;172
;;;HRL;52;THERMO CHILLER ;172
;;;HRW;52;THERMO CHILLER ;172
;;;INR;52;THERMO CHILLER ;172
;;;ID;51;SECADOR REGENERATIVO;171
;;;IDG;51;SECADOR DE MEMBRANA;171
;;;IDF;51;SECADOR REFRIGERATIVO;171
;;;IDU;51;SECADOR REFRIGERATIVO;171
;;;XLA;50;VALVULA PARA ALTO VACIO;163
;;;XLC;50;VALVULA PARA ALTO VACIO;163
;;;XLD;50;VALVULA PARA ALTO VACIO;163
;;;XLH;50;VALVULA PARA ALTO VACIO;163
;;;XLF;50;VALVULA PARA ALTO VACIO;163
;;;XLG;50;VALVULA PARA ALTO VACIO;163
;;;XLS;50;VALVULA PARA ALTO VACIO;163
;;;XLV;50;VALVULA PARA ALTO VACIO;163
;;;XM;50;VALVULA PARA ALTO VACIO;163
;;;XSA;50;VALVULA PARA ALTO VACIO;163
;;;XY;50;VALVULA PARA ALTO VACIO;163
;;;XZ;50;VALVULA PARA ALTO VACIO;163
;;;ZFA;49;FILTRO PARA VACIO;162
;;;ZFB;49;FILTRO PARA VACIO;162
;;;ZFC;49;FILTRO PARA VACIO;162
;;;T1403;49;REGULADOR PARA VACIO;162
;;;T203;49;REGULADOR PARA VACIO;162
;;;EVS7-6-FG-D-3CVO;49;SENSOR DIGITAL PARA VACIO;162
;;;ZSM;49;SENSOR PARA VACIO;162
;;;ZSP;49;SENSOR PARA VACIO;162
;;;PS;49;SENSOR PARA VACIO;162
;;;PSE;49;SENSOR PARA VACIO;162
;;;ZP;49;VENTOSA;162
;;;INO;49;VENTOSA;162
;;;IZE11;49;SENSOR DIGITAL PARA VACIO;162
;;;GZ;49;MANOMETRO PARA VACIO;162
;;;ZA;48;GENERADOR DE VACIO;161
;;;ZH;48;GENERADOR DE VACIO;161
;;;ZL;48;GENERADOR DE VACIO;161
;;;ZM;48;GENERADOR DE VACIO;161
;;;ZQ;48;GENERADOR DE VACIO;161
;;;ZR;48;GENERADOR DE VACIO;161
;;;ZU;48;GENERADOR DE VACIO;161
;;;ZX;48;GENERADOR DE VACIO;161
;;;ZYX;48;GENERADOR DE VACIO;161
;;;ZYY;48;GENERADOR DE VACIO;161
;;;ZZYY3;48;MANIFOLD;161
;;;AFF;47;FILTRO LINEAL PRINCIPAL;153
;;;SR;47;REGULADOR DE PRESION;153
;;;SRF;47;REGULADOR DE PRESION;153
;;;SRH;47;REGULADOR ACERO INOXIDABLE;153
;;;SRP;47;REGULADOR DE PRESION;153
;;;ALIM;47;UNIDAD DE LUBRICACION;153
;;;ALIP;47;UNIDAD DE LUBRICACION;153
;;;LF;47;SWITCH DE FLUJO;153
;;;;47;MANIFOLD P/BOQUILLAS;153
;;;LMU;47;UNIDAD DE LUBRICACION;153
;;;LMV;47;UNIDAD DE LUBRICACION;153
;;;AN;47;SILENCIADOR;153
;;;ANA;47;SILENCIADOR;153
;;;ANB;47;SILENCIADOR;153
;;;ALB;47;UNIDAD DE LUBRICACION;153
;;;ALD;47;UNIDAD DE LUBRICACION;153
;;;ALDU;47;UNIDAD DE LUBRICACION;153
;;;VBA;47;AMPLIFICADOR DE PRESION;153
;;;VBAT;47;TANQUE DE AIRE;153
;;;AT;47;TANQUE DE AIRE;153
;;;SFA;47;FILTRO PARA GASES LIMPIOS;153
;;;SFB;47;FILTRO PARA GASES LIMPIOS;153
;;;SFC;47;FILTRO PARA GASES LIMPIOS;153
;;;SFD;47;FILTRO PARA GASES LIMPIOS;153
;;;WI;47;INDICADOR OPTICO;153
;;;WR;47;REGULADOR DE AGUA;153
;;;IZD;47;SENSOR PARA IONIZADOR;153
